author_repo,wf_contents,security_policy
GladysAssistant/Gladys,Build and publish demo website' 'active' '38075963' 'Build Gladys dev images' 'active' '3714327' 'Master branch tests' 'active' '5382222' 'Pull request tests' 'active' '3639023' 'Release Gladys Production Images' 'active' '5280627' 'Publish Gladys Plus front to production' 'active' '38078857' 'RelativeCI' 'active' '30018393,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability you can contact us on Gladys Assistant forum in' 'private or on the contact form on our website
samjabrahams/tensorflow-on-raspberry-pi,,
azlux/log2ram,,
f1xpl/openauto,,
balena-labs-projects/balena-sound,pages-build-deployment' 'active' '41657149' 'Deploy Docs' 'active' '41666258' 'Deploy to Balena' 'active' '41666259,
piku/piku,Handle inactive issues/PRs' 'active' '16035646' 'Basic Test Suite and Linting' 'active' '43364' 'Test Against OS Packages' 'active' '43365,
wwj718/awesome-raspberry-pi-zh,,
cncjs/cncjs,,
nextcloud/nextcloudpi,VM Integration Tests' 'active' '24362429' 'Docker Integration Tests and Release' 'active' '24755032' 'pages-build-deployment' 'active' '29498541' 'Build and test SD/VM images' 'active' '30433866' 'Release' 'active' '30586953' 'Build Armbian Images' 'active' '30593163' 'Organize Issues and PRs on GH project' 'active' '31193544' 'Publish Images' 'active' '32262276' 'LXD Tests' 'active' '32855295' 'NCP Installation Tests' 'disabled_manually' '24290643' 'Docker Test' 'disabled_manually' '24414706' 'Build and test LXD image' 'disabled_manually' '30418814' '.github/workflows/build-armbian.yml' 'disabled_manually' '32124673,SSuuppppoorrtteedd VVeerrssiioonnss' 'The latest three major release versions of Nextcloud are currently being' 'supported with security updates Please visit httpsgithubcomnextcloud' 'serverwikiMaintenanceandReleaseSchedule for further details' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Security is very important to us If you have discovered a security issue with' 'Nextcloud please read our responsible disclosure guidelines and contact us at' 'hackeronecomnextcloud Your report should include' '     Product version' '     A vulnerability description' '     Reproduction steps' 'If in scope of the project a member of the security team will confirm the' 'vulnerability determine its impact and develop a fix Otherwise the team will' 'contact the maintainer and make sure the issue gets fixed The fix will be' 'applied to the master branch tested and packaged in the next security' 'release The vulnerability will be publicly announced after the release' 'Finally your name will be added to the hall of fame as a thank you from the' 'entire Nextcloud community Note our threat model to know what is expected' 'behavior' 'Please visit httpsnextcloudcomsecurity for further information about' 'security
opencardev/crankshaft,build-crankshaft' 'active' '2813537' 'Pifile' 'active' '13313630' 'Close stale issues and PRs' 'active' '15620206,
wzpan/dingdang-robot,,
dresden-elektronik/deconz-rest-plugin,Release Drafter' 'active' '2174161' 'Close stale issues and PRs' 'active' '6105547' 'Verify button maps' 'active' '7517618' 'Verify DDF JSON' 'active' '34442539,
google/periph,,We use httpsgcovulnz for our intake and triage For valid issues we will' 'do coordination and disclosure here on GitHub including using a GitHub' 'Security Advisory when necessary' 'The Google Security Team will process your report within a day and respond' 'within a week although it will depend on the severity of your report
geerlingguy/raspberry-pi-dramble,,
bjoernkarmann/project_alias,,
gpiozero/gpiozero,Python package' 'active' '2217418,
fossasia/susi_linux,,
Screenly/Anthias,Docker Image Build' 'active' '3693956' 'Build Webview' 'active' '34960381' 'CodeQL' 'active' '34960382' 'Run Unit Tests' 'active' '36080863' 'Ansible Lint' 'active' '36521590' 'Build Balena Disk Images' 'active' '38654575' 'pages-build-deployment' 'active' '41385906' 'Lint Code Base' 'active' '42249544' 'Deploy Anthias.screenly.io' 'active' '42694966,
DT42/BerryNet,Docker Image CI' 'active' '1799951,
google/aiyprojects-raspbian,,We use httpsgcovulnz for our intake and triage For valid issues we will' 'do coordination and disclosure here on GitHub including using a GitHub' 'Security Advisory when necessary' 'The Google Security Team will process your report within a day and respond' 'within a week although it will depend on the severity of your report
ZerBea/hcxtools,,
FydeOS/chromium_os-raspberry_pi,,
waveform80/picamera,,
lukechilds/dockerpi,Docker CI' 'active' '376025,
rsta2/circle,,
vmstan/gravity-sync,,
gcgarner/IOTstack,,
blinker-iot/blinker-js,auto-deploy' 'active' '7992889,
th33xitus/kiauh,,
libretro/Lakka-LibreELEC,CodeQL' 'active' '41915751,
soramimi/Guitar,pages-build-deployment' 'active' '16958870,
ZerBea/hcxdumptool,,
rahul-thakoor/balena-rpiplay,,
volumio/Volumio2,,
timothymiller/cloudflare-ddns,Build cloudflare-ddns Docker image (multi-arch)' 'active' '6246202,
unosquare/embedio,.NET Core CI' 'active' '187529' 'Build' 'active' '23430' 'CodeQL' 'active' '2567262' 'CodeQL' 'active' '40604242,
geerlingguy/pi-webcam,CI' 'active' '2714325,
eclipse/mraa,,
uraimo/SwiftyGPIO,.github/workflows/linuxarmv7.yml' 'active' '214808' '.github/workflows/linuxarmv7.yml' 'active' '258242,
pi-hole/PADD,Codespell' 'active' '29217120' 'editorconfig-checker' 'active' '29214437' 'Check for merge conflicts' 'active' '43023246' 'Mark stale issues' 'active' '42827761' 'Sync Back to Development' 'active' '26856917,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Pihole welcomes all responsible disclosures PPlleeaassee ddoo nnoott ooppeenn aann IISSSSUUEE ttoo' 'rreeppoorrtt aa sseeccuurriittyy pprroobblleemm' 'We accept disclosures via email at disclosurepiholenet
Ysurac/openmptcprouter,Mark stale issues and pull requests' 'active' '2490098,
jareware/chilipie-kiosk,,
Amog-OS/AmogOS,,
Cosmo/OpenSwiftUI,,
wb2osz/direwolf,build direwolf' 'active' '26739368' 'CodeQL' 'active' '22481857,
Yours3lf/rpi-vk-driver,,
showmewebcam/showmewebcam,Build/Release' 'active' '3761057' 'Shellcheck' 'active' '4530403,
geerlingguy/raspberry-pi-pcie-devices,Build & Deploy to GitHub Pages' 'active' '24543828' 'CI' 'active' '4527686' 'pages-build-deployment' 'active' '16390787,
fivdi/onoff,,
codingforentrepreneurs/Guides,,
pikvm/ustreamer,Build Alpine' 'active' '36384764' 'CI' 'active' '1260478,
Botspot/pi-apps,Check PR' 'active' '29668411' 'Create_Shlink_Links' 'active' '31626516' 'PR Greeting' 'active' '35300872' 'Update_Apps' 'active' '17139376' 'Update_Raspbian_Addons_apps' 'active' '40512494' 'Update_Wiki_Scripts' 'active' '16095503,
SharpAI/DeepCamera,pages-build-deployment' 'active' '18591565,
bpatrik/pigallery2,docker-buildx' 'active' '157749' 'CodeQL' 'active' '9912527' 'pages-build-deployment' 'active' '17125250,
raspibolt/raspibolt,Mark stale issues and pull requests' 'active' '16160501' 'pages-build-deployment' 'active' '16496995,
nicokaiser/rpi-audio-receiver,,
koutto/pi-pwnbox-rogueap,,
ardera/flutter-pi,CMake' 'active' '15718906' 'No Response' 'active' '39334579,
mart1nro/joycontrol,,
XavierBerger/RPi-Monitor,,
hypriot/image-builder-rpi,,
kube-vip/kube-vip,Anchore Syft SBOM scan' 'active' '33323617' 'For each commit and PR' 'active' '4301518' 'CodeQL' 'active' '16664440' 'Build and publish main image regularly' 'active' '8281293' 'Build and publish main iptables based image regularly' 'active' '36023946' 'Publish Releases to Docker Hub and GitHub Container Registry' 'active' '8281294' 'pages-build-deployment' 'active' '16544416,
shellhub-io/shellhub,Commit Message Check' 'active' '1266058' 'QA' 'active' '1547604' 'Build Agent' 'active' '2058432' 'docker-publish' 'active' '2168173' 'docker-build' 'active' '2168686' 'dependabot_pr' 'active' '8835419' 'dependabot_pr_gomodtidify' 'active' '8835420' 'QA' 'active' '10272659' 'Check OpenAPI cloud doc generation' 'active' '13158597,Security is a serious matter for us We want to ensure and maintain a secure' 'environment for our customers and the opensource community' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'We are eager to work with the community to resolve security vulnerabilities' 'within our tech stack in a timely manner and to properly acknowledge the' 'contributors Please do not publicly disclose a vulnerability until we have' 'an opportunity to review and address the issue Follow these steps to report a' 'vulneratbility' '    Open a security advisory which is visible to project maintainers only' '      Please do nnoott submit a normal issue or pull request in our public' '      repositories' '    We will confirm the receipt of the report within two business days It' '      make take additional time time to resolve the issue' '    If you already have a patch we will review it and approve it privately' '      once merged it will be publicly disclosed We will acknowledge you in our' '      changelog' '    In case we need additional information during the investigation we will' '      be actively reaching out' 'Please do not publicly mention the security issue until after we have updated' 'the public repository so that other downstream users have an opportunity to' 'patch their software' 'CCoonnttaacctt' 'If you have any questions please contact us directly at' 'contatoossystemscombr
lhelontra/tensorflow-on-arm,,
jacklul/pihole-updatelists,Build Docker images (dev)' 'active' '11934995' 'Build Docker images (latest)' 'active' '11934996,
Ildaron/Laser_control,,
131/h264-live-player,,
shivasiddharth/GassistPi,,
hypriot/flash,,
JingOS-team/JingOS,,
WOA-Project/WOA-Deployer-Rpi,,
nsacyber/goSecure,,
pftf/RPi4,UEFI firmware - EDK2 build' 'active' '7135667,
dwhinham/mt32-pi,mt32-pi CI' 'active' '1734639,
earlephilhower/arduino-pico,CodeQL' 'active' '19723238' 'Arduino-Pico CI' 'active' '9210991' 'Arduino-Pico Release Publisher' 'active' '9612124' 'Arduino-Pico Draft Release' 'active' '9605067' 'pages-build-deployment' 'active' '16811353,
sitewhere/sitewhere,,
tobychui/arozos,pages-build-deployment' 'active' '17406206,
oznu/docker-cloudflare-ddns,,This document outlines security procedures and general policies for the docker' 'cloudflareddns project' '     Reporting a Bug' '     Disclosure Policy' '     Comments on this Policy' 'RReeppoorrttiinngg aa BBuugg' 'The dockercloudflareddns team and community take all security bugs in docker' 'cloudflareddns seriously Thank you for improving the security of docker' 'cloudflareddns We appreciate your efforts and responsible disclosure and will' 'make every effort to acknowledge your contributions' 'Report security bugs by emailing the maintainer at devoznu' 'The maintainer will acknowledge your email within  hours and will send a' 'more detailed response within  hours indicating the next steps in handling' 'your report After the initial reply to your report the security team will' 'endeavor to keep you informed of the progress towards a fix and full' 'announcement and may ask for additional information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module' 'DDiisscclloossuurree PPoolliiccyy' 'When the security team receives a security bug report they will assign it to a' 'primary handler This person will coordinate the fix and release process' 'involving the following steps' '     Confirm the problem and determine the affected versions' '     Audit code to find any potential similar problems' '     Prepare fixes for all releases still under maintenance These fixes will' '      be released as fast as possible to npm' 'CCoommmmeennttss oonn tthhiiss PPoolliiccyy' 'If you have suggestions on how this process could be improved please submit a' 'pull request
sakaki-/gentoo-on-rpi-64bit,,
jeffbass/imagezmq,,
homebridge/homebridge-raspbian-image,CI' 'active' '573441' 'Stale workflow' 'active' '15162361' 'Wiki Changed Discord Notifications' 'active' '30324809,This document outlines security procedures and general policies for the' 'HHoommeebbrriiddggee RRaassppbbeerrrryy PPii IImmaaggee project' '     Reporting a Bug' '     Disclosure Policy' '     Comments on this Policy' 'RReeppoorrttiinngg aa BBuugg' 'The HHoommeebbrriiddggee RRaassppbbeerrrryy PPii IImmaaggee team and community take all security bugs in' 'HHoommeebbrriiddggee RRaassppbbeerrrryy PPii IImmaaggee seriously Thank you for improving the security' 'of HHoommeebbrriiddggee RRaassppbbeerrrryy PPii IImmaaggee We appreciate your efforts and responsible' 'disclosure and will make every effort to acknowledge your contributions' 'Report security bugs by emailing the maintainer at devoznu' 'The maintainer will acknowledge your email within  hours and will send a' 'more detailed response within  hours indicating the next steps in handling' 'your report After the initial reply to your report the security team will' 'endeavor to keep you informed of the progress towards a fix and full' 'announcement and may ask for additional information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module' 'DDiisscclloossuurree PPoolliiccyy' 'When the security team receives a security bug report they will assign it to a' 'primary handler This person will coordinate the fix and release process' 'involving the following steps' '     Confirm the problem and determine the affected versions' '     Audit code to find any potential similar problems' '     Prepare fixes for all releases still under maintenance These fixes will' '      be released as fast as possible' 'CCoommmmeennttss oonn tthhiiss PPoolliiccyy' 'If you have suggestions on how this process could be improved please submit a' 'pull request
Timthony/self_drive,,
home-assistant-libs/pytradfri,Run Coverage' 'active' '14095373' 'Pre-commit auto-update' 'active' '27035573' 'Upload Python Package' 'active' '2423411' 'Release Drafter' 'active' '2421953' 'Mark stale issues and pull requests' 'active' '2459777' 'Run Tests' 'active' '2421938,
fivdi/pigpio,,
pimox/pimox7,,
alexellis/k8s-on-raspbian,,
wahyd4/aria2-ariang-docker,Docker Image CI' 'active' '175510' 'Build and Push docker image' 'active' '68746' 'Docker Image Vulnability Check' 'active' '68747,
WOA-Project/WoA-Installer-Rpi,,
ImpulseAdventure/GUIslice,,
Fmstrat/diy-ipmi,,
weewx/weewx,,
vincelwt/RaspberryCast,,
joukos/PaperTTY,,           Overview ' '      RReeppoorrttiinngg ' '         o       Policy ' '          o' '            Advisories' ' NNoo sseeccuurriittyy ppoolliiccyy ddeetteecctteedd ' 'This project has not set up a SECURITYmd file yet
adrianmihalko/raspberrypiwireguard,,
htpcBeginner/AtoMiC-ToolKit,,
nieklinnenbank/FreeNOS,,
procount/pinn,pages-build-deployment' 'active' '22171531,
