author_repo,wf_contents,security_policy
cdnjs/cdnjs,Close Fork Pulls' 'active' '1561401' 'sync' 'active' '8994606,
addyosmani/critical,Tests' 'active' '235260' 'Tests' 'active' '248660,
StylishThemes/GitHub-Dark,CI' 'active' '216650' 'CI' 'active' '446267' 'regenerate' 'active' '1000429' 'pages-build-deployment' 'active' '16399228,
HabitRPG/habitica,Test' 'active' '202072' 'Test' 'active' '28259,
mdbootstrap/material-design-for-bootstrap,CI' 'active' '508333,
alexfoxy/lax.js,,
dunovank/jupyter-themes,,
dompdf/dompdf,Run unit tests' 'active' '22217856,SSuuppppoorrtteedd VVeerrssiioonnss' 'Because of limited resources and general compatibility between version only the' 'most recent release of Dompdf is actively supported' 'VVeerrssiioonn SSuuppppoorrtteedd' '   ' '  ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'In order to give the community time to respond and upgrade we strongly urge you' 'report all security issues privately Please email us at securitydompdforg' 'with details and we will respond ASAP
uncss/uncss,,
arthurspk/guiadevbrasil,,
mathjax/MathJax,,
lipis/flag-icons,Test Flags' 'active' '28636434' 'Test Format' 'active' '28637285' 'pages-build-deployment' 'active' '16608891,
thoughtbot/bourbon,,
tsayen/dom-to-image,,
astrit/css.gg,,
ionic-team/capacitor,CI' 'active' '1471151' 'Close old issues that need reply' 'active' '1528430' 'Capacitor Bot' 'active' '1540662' 'Publish Native Android Library' 'active' '12500058' 'Publish Native iOS Library' 'active' '12788993' 'Attach .xcframework file to release' 'active' '19601743' 'Lint Podspec' 'active' '21634724' 'Publish NPM Alpha' 'active' '28427902' 'Publish NPM Beta' 'active' '28427903' 'Publish NPM Dev' 'active' '28427904' 'Publish NPM Latest' 'active' '28427905' 'Publish NPM Nightly' 'active' '28427906' 'Publish NPM RC' 'active' '28427907' 'Publish Latest' 'active' '40601560,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report security vulnerabilities via email to securityionicio
chinchang/hint.css,,
beautify-web/js-beautify,CodeQL' 'active' '6575899' 'CI' 'active' '4793659' 'Release new version' 'active' '4795109' 'Release PR' 'active' '4861387,
jawil/blog,,
miniMAC/magic,,
rebassjs/rebass,,
sw-yx/spark-joy,TOC Generator' 'active' '1434641,
shoelace-style/shoelace,Node.js CI' 'active' '13516917' 'Create GitHub Release' 'active' '11405772,We take security issues in Shoelace very seriously and appreciate your efforts' 'to disclose your findings responsibly' 'To report a security issue email coryabeautifulsitenet and include SHOELACE' 'SECURITY in the subject line' 'Well respond as soon as possible and keep you updated throughout the process
jdan/98.css,Publish to NPM' 'active' '26584980' 'pages-build-deployment' 'active' '26615452,
mertJF/tailblocks,,
styled-system/styled-system,,
kognise/water.css,,
ljianshu/Blog,,
hakanyalcinkaya/kodluyoruz-frontend-101-egitimi,,
vercel/styled-jsx,CI' 'active' '3606973' 'Lint PR' 'active' '3607192,If you believe you have found a security vulnerability in Nextjs we encourage' 'you to let us know right away' 'We will investigate all legitimate reports and do our best to quickly fix the' 'problem' 'Email responsibledisclosurevercelcom to disclose any security' 'vulnerabilities' 'httpsvercelcomsecurity
FullHuman/purgecss,Build / Test' 'active' '80696' 'Close stale issues and PRs' 'active' '20773268,
mdn/content,auto-merge' 'active' '2583337' 'Check Redirects' 'active' '4041477' 'Markdownlint (All files)' 'active' '4422054' 'PR Test' 'active' '4451534' 'PR Lint' 'active' '4686556' 'HTML Linting' 'active' '4813651' 'System file changes' 'active' '6881703' 'PR review companion' 'active' '7436475' 'Ping other repos' 'active' '11068549' 'Pull Request Labeler' 'active' '13594889' 'Mark new issues with needs-triage label' 'active' '15643668' 'Label issues by MDN URL or other regex match in issue description' 'active' '25885453' 'Check scripts' 'active' '27397353' 'Update InterfaceData.json' 'active' '28853430' 'On Demand Preview Build' 'active' '30322351' 'Lock old issues and pull requests' 'active' '30945969' 'Lint YAML' 'active' '33092273' 'Lint YAML' 'active' '33195566' 'JSON lint' 'active' '33195673' 'Markdownlint (PR files)' 'active' '33512812' 'Create Markdownlint auto-fix PR' 'active' '34220595' 'JavaScript lint' 'active' '34398413' 'PR Needs Rebase' 'active' '39818703' 'Mark issues and pull requests as idle' 'disabled_manually' '15598189,
symfony/css-selector,,DO NOT PUBLISH SECURITY REPORTS PUBLICLY' 'If you found any issues that might have security implications please send a' 'report to securityatsymfonycom' 'The full Security Policy is described in the official documentation
phuocng/csslayout,,
blueedgetechno/win11React,Build & Deploy' 'active' '12389444' 'Close stale issues and PRs' 'active' '13802364' 'pages-build-deployment' 'active' '16422617' 'publish' 'active' '17167510' 'CLA Assistant' 'active' '21638678' 'Dependency Review' 'active' '24304812' 'Re generate the package-lock file' 'active' '24323394' 'Publish to WinGet' 'active' '29114312' 'Prettier' 'active' '41709812' 'Update Dependencies' 'active' '41731582' 'Issue Text' 'active' '41731583' 'PR Preview' 'active' '42743192' 'Prettier' 'active' '44248385,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'We highly value security and User Experience for this project If you find a' 'security vulnerability in the Winreact project any minor issues bugs or' 'want a new feature to be added feel free to do so on our issues section' 'If you have want to discuss something take a look at the discussion section of' 'the github repo But please make sure to check if the issue that you wanna' 'report already exists' 'We urge you to report any vulnerabilities responsibly so that we can continue' 'building a secure application for the entire community' 'Also make sure to join our Discord channel
olton/Metro-UI-CSS,,
sbstjn/timesheet.js,,
cssinjs/jss,pages-build-deployment' 'active' '24258445,
jonsuh/hamburgers,,
stitchesjs/stitches,CI' 'active' '4126991,
DioxusLabs/dioxus,github pages' 'active' '19673175' 'macOS tests' 'active' '17591779' 'Rust CI' 'active' '17047178' 'Miri Tests' 'active' '44285102' 'windows' 'active' '17303227,
vercel/satori,CI' 'active' '27472758,If you believe you have found a security vulnerability in Nextjs we encourage' 'you to let us know right away' 'We will investigate all legitimate reports and do our best to quickly fix the' 'problem' 'Email responsibledisclosurevercelcom to disclose any security' 'vulnerabilities' 'httpsvercelcomsecurity
