author_repo,wf_contents,security_policy
geocompx/geocompr,dev-pkgs' 'active' '1564646' '.github/workflows/qgis-ext.yaml' 'active' '4377745' 'Render' 'active' '12875845' 'pages-build-deployment' 'active' '16421417' 'Render-no-deploy' 'active' '16800913,
tidyverse/tidyr,R-CMD-check' 'active' '809049' 'R-CMD-check-dev-dplyr' 'active' '809290' 'R-CMD-Check' 'active' '16064626' 'pkgdown' 'active' '809050' 'Commands' 'active' '282465' 'test-coverage' 'active' '809051' 'pages-build-deployment' 'active' '16384277,
sfirke/janitor,R-CMD-check' 'active' '3762570' 'pkgdown' 'active' '1171131' 'test-coverage' 'active' '3762664' 'pages-build-deployment' 'active' '35084852,
dgrtwo/tidy-text-mining,bookdown' 'active' '3230081,
LastAncientOne/Stock_Analysis_For_Quant,,
valeman/awesome-conformal-prediction,,
EmilHvitfeldt/r-color-palettes,,
hadley/mastering-shiny,build-book' 'active' '415045,
tidyverse/purrr,R-CMD-check' 'active' '474399' 'pkgdown' 'active' '474400' 'Commands' 'active' '474401' 'test-coverage' 'active' '1041112' 'pages-build-deployment' 'active' '20956240,
juliasilge/tidytext,R-CMD-check-hard' 'active' '33272600' 'R-CMD-check' 'active' '681719' 'Lock Threads' 'active' '22404655' 'pkgdown' 'active' '930266' 'Commands' 'active' '710859' 'test-coverage' 'active' '2632275' 'pages-build-deployment' 'active' '17908449,
hrbrmstr/hrbrthemes,,
r-spatial/sf,tic-db' 'active' '2340761' 'tic' 'active' '2340762' 'Update tic' 'active' '2498618' 'pages-build-deployment' 'active' '16409628' 'test-coverage' 'active' '39985132,
ropensci/skimr,R-CMD-check' 'active' '3842361' 'manual-standard-check' 'active' '6328778' 'pkgdown' 'active' '4191130' 'test-coverage' 'active' '8544220,
swirldev/swirl,,
r-lib/lintr,R-CMD-check-hard' 'active' '37903477' 'R-CMD-check' 'active' '3928973' 'check-all-examples' 'active' '41267865' 'check-link-rot' 'active' '40908470' 'R-CMD-check-hard' 'active' '37875135' '.github/workflows/draft-pdf.yml' 'active' '44423306' 'HTML5 check' 'active' '33124601' 'lint-changed-files' 'active' '3962484' 'lint' 'active' '3928974' 'pkgdown' 'active' '26619803' 'test-coverage-examples' 'active' '42002081' 'test-coverage' 'active' '3928975' 'test-package' 'active' '26895332' 'pages-build-deployment' 'active' '26618201,
sagemathinc/cocalc,Make all packages and run their tests' 'active' '41427713' 'Watch for Large File Size Changes' 'disabled_manually' '35089426,
robjhyndman/forecast,R-CMD-check' 'active' '553989' 'pkgdown' 'active' '553990' 'Commands' 'active' '554090' 'pages-build-deployment' 'active' '17177782,
mitchelloharawild/vitae,R-CMD-check' 'active' '1844732' 'pkgdown' 'active' '1844733' 'Commands' 'active' '1844734' 'pages-build-deployment' 'active' '21903810,
r-lib/httr,R-CMD-check' 'active' '1939916' 'pkgdown' 'active' '1939917' 'Commands' 'active' '1939918' 'test-coverage' 'active' '1939919' 'pages-build-deployment' 'active' '20900382,
thomasp85/ggraph,R-CMD-check' 'active' '3572419' 'pkgdown' 'active' '3572420' 'Commands' 'active' '3572421' 'test-coverage' 'active' '3572422' 'pages-build-deployment' 'active' '31904229,
bigdatagenomics/adam,CI' 'active' '8810036' 'Deploy Snapshot' 'active' '8810037,
facultyai/dash-bootstrap-components,Tests' 'active' '2339352' 'Publish release' 'active' '2339597' 'Test doc snippets' 'active' '10232322,
tidyverse/readr,R-CMD-check' 'active' '473081' 'pkgdown' 'active' '473082' 'Commands' 'active' '474117' 'test-coverage' 'active' '2538546' 'pages-build-deployment' 'active' '17715050' 'R-CMD-check-against-dev-vroom' 'active' '33905901,
tidyverse/magrittr,R-CMD-check' 'active' '1075496' 'pkgdown' 'active' '1075497' 'Commands' 'active' '1075499' 'test-coverage' 'active' '1075498' 'pages-build-deployment' 'active' '18670880,
stan-dev/rstan,R-CMD-check' 'active' '2296143,
