author_repo,wf_contents,security_policy
Kpaccyc/XMRig-AMD-HiveOS,,
arihant-jain-09/nicehash-monero-colab,,
remon-nashid/mltply,,
00-matt/moneropool,,
MasFlam/foirejo,,
TheSuperiorCoin/pool-merge-coin-mining,,
sumoproject/sumokoin,,
charnacrypto/charnacoin,,
rblaine95/monero-banlist,Update Blocklists' 'active' '4594736' 'pages-build-deployment' 'active' '16396391,
enzosterro/cryproapp,,
J-Cunha/cryptocoinsmap,,
lovvskillz/django-globee,,
dekapd99/CrypTraces,,
budm/IdleR,,
monero-ecosystem/Monero-Crypto-Lock,,
hinto-janaiyo/monero-gpg,,
Pr3datorg/XMR-Miner-XMR-Stak-0-donation-level,,
monero-ecosystem/go-xmrto-client,,
TypistTech/pickaxe-coinhive-miner-chrome,,
rblaine95/docker_monero,Docker' 'active' '4663518,
baro77/RingsCS,,
xmrdotgift/wallet,,
cryptocurrencytoolsdotorg/cryptocurrencytools.org,,
denpamusic/php-levin,ci' 'active' '27564006,
CoinSpace/monerolib,Node.js CI' 'active' '6285051,
monero-rs/base58-monero,Static Analysis' 'active' '13594915' 'Build' 'active' '13594913' 'Code Coverage' 'active' '13594914' 'Create release' 'active' '15277400' 'Draft new release' 'active' '15277401' 'Release to crates.io' 'active' '15277402,
CryptoGrampy/monerodex,,
techqc/aeon-pool,,
EZForever/libcryptohive,,
MineCoreLive/minecore,,
os11k/xmrig-docker-compose,,
rahimkhoja/monero_miner_deployment,,
kraoc/raspberrypi-monero-minig,,
X-CASH-official/desktop-wallet,,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you discover a security vulnerability please send an email to' 'securityxcashfoundation All security vulnerabilities will be promptly' 'addressed
0x9090/CrypocurrencyAddressValidation,,
croncat/MyCryptoHoldings,,
tiredofit/docker-cpuminer,,
x-XeriX-x/XeRi-Coin,,
Block-Lab/kNight.js,,
DigitalQubit/Monero-Status-Checker,,
hinto-janaiyo/XMRig-Auto-Build,,
aragalie/monero-stratum-dockerized,,
zscole/blockchain-dockerfiles,,
bradoyler/xmr-paper,,
danuker/piggies,,
dan-da/subaddress-derive-xmr,,
moneromint/solo-pool,,
Block-Chen/blocksdk-java,,
mutalisk999/node-xmr-pool,,
Block-Chen/blocksdk-go,,
godzillaba/monero-web-interface,,
birdbee44/Cryptography-Resources,,
Depressee-Chan/xmrig-tor,,
thelolagemann/docker-xmrig-mo,Build and publish docker image' 'active' '12464719,
GCinellu/monero_web_miner,,
physics515/hiveFive.life,,
ph4r05/ledger-app-monero-1.42-vuln,,
EZForever/HiveMiner,,
GloBee-Official/payment-api-php,,
hyahatiph-labs/mass,CodeQL' 'active' '10876074' 'Server-Build' 'active' '16263917' 'Server-Test' 'active' '16263949,SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Open an issue with the vulnerability CVE or package name
hrshadhin/conky-crypto-coins,,
AlleKjennerIngvildLLC/instamine,,
rrfaria/eobot-trader,,
bonedaddy/wXMR,,
hyahatiph-labs/xmrbc-rs,Rust' 'active' '39437299,
WooKeyWallet/monero-ios-lib,,
dethos/django-cryptolock,CodeQL' 'disabled_inactivity' '2810364' 'Format check' 'active' '5160011' 'Run Test Suite' 'active' '5160010,
edwinhere/nazgul,,
MarinX/monerorpc,Audit' 'active' '37838616,
B0-B/DirtyMike,,
khell/xmrig-docker,,
pr0d1r2/unmineable-miner,,
xiaohuimc/wakuangba,,
jimmyfo/MineMonitor,,
ricardojoserf/coinhive-example,,
ReardenMetals/csc-manager,,
bumi/openalias-web,,
Block-Chen/blocksdk-python,,
tackingcapital/xmr.market,pages-build-deployment' 'active' '33349914,
leonklingele/malvarmo,,
mkaand/monerohashminermonitor,,
echoingcat/xmrscan,pages-build-deployment' 'active' '25208859,
Ownercz/ssme-thesis,,
kennethgoodman/pymonero_simplified,,
xmr-rs/portable-storage,,
xmr-rs/levin,,
stefannebesnak/dlt-diagrams,,
wowario/meta,,
who-biz/blur-api-cpp,blur-api-cpp CI' 'active' '1992878,
K3NW48/ahoy,,
rbicelli/minerguarddog,,
lapwat/cryptowall,,
roccomuso/xmr.to,,
wnetMC/monero-mining-worm,,
ozefe/ozefe,Crypto Price Tracker' 'active' '26894804,
techqc/cryptonote-xmr-pool,,
pluja/Mnemonic-Seed-Bakcup,,
TimothyL96/xmr-stak-cpu-nvidia-windows,,
moneroprojects/SilentCryptoMiner,,
italocoin-project/italocoin-old,,
unigap/Monero_Network_Analysis,,
healthwork/rainbowmenu,,
Block-Chen/blocksdk-c-,,
xmrdotgift/generator,,
sausagenoods/shady,,
gbouziden/nanopool-api-call-examples,,
Bleznudd/crypto-fetcher,,
Kpaccyc/XMRig-Nvidia-HiveOS,,
BaseMax/AwesomeMoneroBase,,
aeugenegray/cryptonote-coins-list,,
Sohliramon/Auto-withdraw-Cracked,,
Hoi15A/CoinBot,,
aeugenegray/cpuminer-multi-autoscript,,
doom1942/XMrigCC-rPI,,
monero-rs/base58m,Static Analysis' 'active' '29077830' 'CI' 'active' '8662498' 'Create release' 'active' '14147934' 'Draft new release' 'active' '14147935' 'Release to crates.io' 'active' '14147936,
arnoudbuzing/coinmarketcap,,
TheDen/moneroocean-xmrig-docker,,
eversinc33/nim-monero-rpc,Github Actions' 'active' '24049425,
sevabit/sevabit_old,,
libra-ventures/monero-docker-testnet,,
alexeyneu/tool3,,
youngchief-btw/donate,,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Found a security vulnerability Get in contact' 'All conversations  vulnerabilities stay private  undisclosed until after its' 'been fixed
SamsungGalaxyPlayer/monero-meetup-kit,,
aeugenegray/stak-cpu-autoscript,,
bitwyre/crypto-monero,,
escapethe3RA/monero-means-money,,
saloniamatteo/openalias,,
