author_repo,wf_contents,security_policy
magsoft2/Perfon.Net,,
New-dev0/Telegraph,pages-build-deployment' 'active' '18422953,
SvenEV/Xamzor,,
fedonman/afdemp-coding-bootcamp-csharp,,
lixinyang123/CoreHome,build' 'active' '3524731' 'pages-build-deployment' 'active' '16459927,
Append-IT/Blazor.Sidepanel,Azure Static Web Apps CI/CD' 'active' '14741767,
Adoxio/Adoxio.Dynamics.Connect,,
dejanmauer/AuthenticateAspNetCoreApiWithJWTandRefreshTokens,,
harshrastogiexe/Cognizant-Genc-Next-.NET,,
roman-yagodin/R7.Documents,,
pellehenriksson/elmah-loganalyzer,,
Rosalie241/SporeServer,SporeMods' 'active' '10556564' 'SporeServer' 'active' '10556565,
ArcherTrister/LeXun.Security.OAuth,,
getsentry/sentry-dotnet-samples,,RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'If youve found a security issue in Sentry or in our supported SDKs you can' 'submit your report with one of the options below' '    Using GitHubs private vulnerabilty reporting feature on the' '      corresponding repository' '    Via email to securitysentryio' '     We prefer reports via GitHubs private vulnerability reporting' 'Please include as much information as possible in your report to better help us' 'understand and resolve the issue' '     Where the security issue exists ie Sentry SaaS a Sentrysupported SDK' '      infrastructure etc' '     The type of issue ex SQL injection crosssite scripting missing' '      authorization etc' '     Full paths or links to the source files where the security issue exists' '      if possible' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proof of concept or exploit code if available' 'If you need to encrypt sensitive information sent to us please use our PGP' 'key' 'E CA E  AB ED D FC D BEB
zhulige/UMeditor-For-Azure-Blob,,
jdanylko/Tuxboard,,
RickStrahl/Westwind.Web.Markdown,,
zcomert/BTK-Akademi-ASP.NET-Core-MVC-Bootcamp-Samsun-2022,,
go2ismail/ASP.NET-Core-2-jQuery-Ajax-Modal-Form,,
ryancyq/abp-push,Nuget Releases' 'active' '14765357' 'Main tests' 'active' '14768598' 'PR Tests' 'active' '14768599,
246850/BBS,,
itsmistad/DnDTracker,,
ElemarJR/AspNetCore.Identity.RavenDB,,
Shazwazza/Our.Umbraco.IoC,,
sefacan/Scrutor.AspNetCore,CodeQL Analysis' 'active' '6783459' '.NET Core CI' 'active' '644378,
georgekosmidis/IdentityServer4.SetupSample,,
Magicalizer/Magicalizer,,
