author_repo,wf_contents,security_policy
twisted/towncrier,CI' 'active' '3878175,
Josee9988/project-template,SH Tests runner' 'active' '11350513,The projects team and community take security issues' 'We appreciate your efforts to disclose your findings responsibly and will make' 'every effort to acknowledge your contributions' 'To report a security issue go to the projects issues and create a new issue' 'using the  Security Report issue template' 'Read the instructions of this issue template carefully and if your report' 'could leak data or might expose how to gain access to a restricted area or' 'break the system please email jgraciagmailcom and include the word' 'SECURITY in the subject line' 'Well endeavour to respond quickly and keep you updated throughout the process
yona-projects/yona,,
SolarLune/masterplan,Build MasterPlan' 'active' '19776786,
EivindArvesen/prm,,
philschatz/gh-board,,
Orangescrum/orangescrum-community,,
tj/triage,,
TeamvisionCorp/TeamVision,,
nafiesl/free-pmo,,If you discover any security related issues please email nafieslgmailcom' 'instead of using the issue tracker
eonist/How-to-collaborate-on-github,,
Alanaktion/phproject,CI' 'active' '4144420' 'Release Assets' 'active' '4774932' 'pages-build-deployment' 'active' '32859710,SSuuppppoorrtteedd VVeerrssiioonnss' 'Since our team is small and we dont update often we only support the latest' 'release of Phproject It is highly recommended that you update whenever we' 'release a new version as it likely includes major bug fixes and can impact' 'the security of your site' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you find an issue with the security of Phproject you may report the' 'vulnerability on huntrdev or let me know personally via email at' 'alanphpizzacom If emailing I recommend encrypting your communication with' 'my PGP public key' 'Ill do my best to get back to you within  hours at least with an idea of' 'when we can fix the issue Major issues that involve significant changes to the' 'application can take several weeks since no one works on this project full' 'time but well do what we can to fix things' 'If its been more than a week and we havent replied or if we have replied but' 'its been a while and we havent communicated or fixed the issue you found let' 'us know and well invite you to a private fork where we can collaborate on a' 'fix
hustcc/gantt-for-react,,
ericdanan/counsel-projectile,,
zunnzunn/vue-ganttastic,pages-build-deployment' 'active' '17351742,
mkloubert/vscode-kanban,Publish' 'active' '617430,
davepartner/pmanager,,
Srikanth-AD/Scrumwala,,
pawelrychlik/jira-dependency-graph,,
DHTMLX/scheduler,,
ionide/Forge,,
popomore/projj,,
zerocracy/farm,codecov' 'active' '35693573' 'Maven Build' 'active' '1052075' 'mvn' 'active' '35693574' 'pdd' 'active' '35693575' 'xcop' 'active' '35693576,
bitnami/bitnami-docker-redmine,Close stale issues and PRs' 'active' '8071490,
philippK-de/Collabtive,,
EGroupware/egroupware,,SSuuppppoorrtteedd VVeerrssiioonnss' '     next release  master' '     latest released version ' '     old released version  major security fixes only' 'Please report security issues to securityegroupwareorg' 'If you need to send information in a secure way please contakt us first so we' 'can send you our PGP keys to do so
weDevsOfficial/wp-project-manager,,
vcs-python/vcspull,tests' 'active' '2152454' 'CodeQL' 'active' '20724707' 'docs' 'active' '21862564,
kreta/Kreta,,
