author_repo,wf_contents,security_policy
jiro4989/build-deb-action,Docker Image CI' 'active' '1788891' 'release' 'active' '1788892' 'reviewdog' 'active' '1788893' 'Test' 'active' '1788894' 'test tag' 'active' '1842935,
xigoi/matext,,
johnnovak/nim-nanovg,,
johnnovak/nim-glfw,,
mikra01/nimodpi,,
ThomasTJdev/nim_qr,Build and test QR' 'active' '32838019,
pigmej/fuzzy,tests' 'disabled_inactivity' '4607118,
FolxTeam/folx,,
unparalloser/bfpile,,
disruptek/criterion,CI' 'disabled_inactivity' '2464031,
Vladar4/nimgame,,
xmonader/nim-redisclient,,
rockcavera/nim-nint128,,
Patitotective/ImTemplate,Upload builds to release' 'active' '23970230' 'CI' 'active' '35982940,
pragmagic/redux.nim,,
juancarlospaco/nim-telegram-bot,,
davidgarland/sol,,
dylhack/matrix-nim-sdk,CI' 'active' '14883828,
nortero-code/denim-ui,CI' 'active' '9941735,
wiml/nim-asyncmysql,,
liwt31/NPython,,
Yardanico/ircord,,
FedericoCeratto/nim-syslog,,
minimalwm/minimal,,
jiro4989/nimtetris,build' 'active' '1604776' 'labeler' 'active' '1604777,
moigagoo/loco,,
juancarlospaco/nim-html-tools,,
juancarlospaco/choosenim_install,Add Stars' 'active' '20079664' 'Build' 'active' '8958888' 'Build' 'active' '16260462' 'Welcome New Users' 'active' '20079632,
DavideGalilei/nimtranslate,,
SciNim/nimfftw3,.github/workflows/ci.yml' 'active' '7069011' '.github/workflows/docs.yml' 'active' '7652811,
bit0r1n/nimkov,Docgen' 'active' '19336418' 'pages-build-deployment' 'active' '18036950,
genotrance/nimssl,,
rustomax/ndf,,
nepeckman/jsExport.nim,,
Yardanico/nsciter,,
nonnil/TorCI,Redis' 'active' '31165987' 'release' 'active' '15666955' 'Test TorCI' 'active' '14520061' 'Test TorCI in Docker container' 'active' '25421002,
zimnyaa/xyrella,,
kaushalmodi/nim-systemverilog-dpic,,
fox0430/nimWM,,
Vindaar/nim-mpfit,pages-build-deployment' 'active' '19517253,
juancarlospaco/binance,Add Stars' 'active' '19971326' 'Pull Request AntiSpamm' 'active' '19748980' 'Build' 'active' '19760498' 'Stale Issues & PRs' 'active' '19748981' 'Welcome New Users' 'active' '20054322' 'pages-build-deployment' 'active' '19864216,
Nycto/PerlinNim,,
sivchari/db_wrapper,nim_test' 'active' '9045884,
johnnovak/easywave,,
johnnovak/nim-raytracer,,
disruptek/gram,CI' 'active' '2321589' 'pages-build-deployment' 'active' '37363016,
johnnovak/gridmonger,Build' 'active' '39248535' 'pages-build-deployment' 'active' '39490757,
narimiran/sorta,,
mjendrusch/metric,,
ba0f3/xml.nim,Build' 'active' '10350080,
srozb/parasite,test build' 'active' '36405971' 'tagged-release' 'active' '36405972,
juancarlospaco/geoguessrnim,,
GULPF/samson,CI' 'active' '1117594,
epiphone/serverless-nim,,
planetis-m/breakout,,
juancarlospaco/nim-firejail,,
drkameleon/nim-webview,Linux' 'active' '19895638' 'MacOS' 'active' '19900670' 'Windows' 'active' '19900671,
Vladar4/lisnim,,
xmonader/nim-redisparser,,
SolitudeSF/mpwc,,
flaviut/nre,,
ringabout/scim,,
FedericoCeratto/nim-tor,,
PMunch/combparser,,
Gooseus/nimaws,,
leonardoce/nim-clickhouse,,
tsubota-kouga/mikanOS,,
disruptek/gittyup,CI' 'active' '2402251' 'pages-build-deployment' 'active' '21331918,
carpall/nobject,,
matkuki/python3,,
openpeep/nyml,test' 'active' '19879339,
