author_repo,wf_contents,security_policy
marcinguy/betterscan-ce,,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report suspected security vulnerabilities to marcinguygmailcom You' 'will receive a response from us within  hours If the issue is confirmed we' 'will release a patch as soon as possible depending on complexity but' 'historically within a few days' 'Using the gpg' 'Key ID' '    ECBEFCDAC' 'PGP Fingerprint' '    CFD CDAE DF EB  E E CBE FCD AC' '' '' 'BEGIN PGP PUBLIC KEY BLOCK' '' 'xsFNBGBDOGkBEADZOkvlfyIrXgsIfvhqlGCLXQWsxBCaqtSdNBume' 'LphMRsbIszzMDTaIvkYKPvALJUGtZGFMaMSbPrHvIsMIhLTh' 'aGUgyECTGqSAKiDADwhjaFWUteWQJhDHFAjmjIXubBEnYSMhRuA' 'vBLIhwkEWOQzYGUaqaaOSoTHRnPRYIKQuxLNsttRsQjfRo' 'nMuGbTKUJGrvYrXnMxMRVGwGveosBtfYFciKuvvGXhcpqEIbs' 'NtpWhbajvQJsKYKWsWAfbsprAdMMvHqGeVrFLEwNLJBuSdiFm' 'SpZQfUGkbbzsgMSQxrUWMLVLHSgGeKsYMCqDiKlRwTUTtj' 'ifwnFTjznBPwLNuXFWhADQxjAPQhJxJmCvDaBFfRvFgxy' 'icfgCrItMuszsqzYfFEuwXNJYWSWWmkkstQNhROokRVNjnKd' 'LbEjXibFGBhZUgyVbbuVxeytDBQSRBhkhAqqyLBMcslpCHUaiQr' 'qUlnNIvtTsEpQiUxjsGpNkACTtsnaLQsEGgmbfJxgv' 'XrHoShzCIjecKdSRWQGZNejfpzMQARAQABzSZNYXJjaWgS' 'bGctpIDxtYXJjaWndXlAZhaWwuYtPsLBdQQQAQgAHwUCYEMaQYL' 'CQcIAwIEFQgKAgMWAgECGQECGwMCHgEACgkQJWMvvXNisbWgfmDFwQiY' 'VQgEaoDorzJRqaYEdrwNztFHSAILpnbJpiMIhLpx' 'tgCKZgRUqDVYlfFXQKHujssrKXWhwbLMheqzhiaHierzEC' 'DEtVqRDTgPKTvrumXPsptqHGydGqkzRKsVExhcoQVIZW' 'kuHCpogxKCGNimPhRYvxqOZhGuwmqfOcGMKmubDiLSEwajeABbz' 'YlllfuQIojBypFdvmOOGejeRbRacBIkCaCSWpPllnrpEub' 'LuPmyCzXVQNYftzOxKNXaguNkcXiOMgbuNKrWrwzGSWPs' 'fcKgMcgSWkJGyhUJNJDzckzJnZNgNKbhxCcZGxVbyiVefwDkN' 'SFtDuZWvPKyICtYWYQRuwqPOMEULFCzHisbJcsFsoSfZReYm' 'PxoaKFAjflkQoLRNhqgmnOhLDcBqEbynMPwOTtMiOJEm' 'LLiKaCRnsLAgJyrwlMjzoRVUJCOjmWVIATBgxUHBvSChTeMilqb' 'SqIsrnnzjtauFNWmEMJdsQzRSwiXknAvZfvfPcucgPJzCmnzq' 'RGWViQdSPMUbOwUEYEMaQEQANRbWIlVWJsAxYQFBlEyEDWol' 'wjqQdNruSTrHxyZhQuGbQUaQkWhLfbuLCRTkeZeStieFrPvaIJ' 'oIWgKJzWxqcBAcUqbbJDpksZZEofkhETGUVJzUlGGzKoiSRBc' 'iTEqeLIvsJWhJSeBxsCjRoLCnzjFHgpuCBjaqddpWiiPC' 'KILDBlzIkkCvdYhotWDCdgqCKgJKCpRaWPknhGXFcEhtjvQkv' 'ThIzfzVLZwcMiVlTIUWAKbVPPNyekQNuQERPvAaIWBBVdlVdOMN' 'lRqRxhLRydCNVwrdSEaIIXQWFYOAVPbQeTvrzaXihaRbaWFIkc' 'BOalIAbgCzuVstEKgGtOHtfRqCbsXIzXwVaJPPsTqfGhKENTZzAHCK' 'tZgpSauaVNjjljWTMalTkvmKmDVkkgCfeFDcPetadRdSuCLqst' 'KXgwQvnAAfKNqwAHNMiOErATMVuqVXFhArgLrwlvSmroNlAT' 'tSlLBfCdgVOOEkVHpnDIbTxzWVttXjRblMuWpFmLtxhSmZoNagcIQE' 'kxsSypugGOaHQmPuzGEklGKHaAqgELcdKaMTfnAqZYqlABEBAAHC' 'wVEGAEIAAkFAmBDOGkCGwwACgkQJWMvvXNisYxAAGupsqzWPSSHH' 'baSOxFiYWGpGBEBkUbhywXlGzIVQKhTxbOTOBsSMsIGuihQN' 'CFBMvodUcclTDiKGNEhNGZyMlxsWjEyDVqoTcErBlysjJDlWgq' 'nGYdrJIsVUxJuDUOIdgTxLUQooCSfGUfBWoEELSaGqcHTHecwTR' 'LBKyCJXRJGoBcdIXTNSekDUNXTCaSZMiLCKstqKgOrupfwErvx' 'nVLjgvNZueagtjxFcXmBEydelnSvVaeOPclrMurMSHWyAHAUQicr' 'viXljRqKjMGOapHSuaQeKwSFoggJNKUMEMjUyXTWdyrBKIq' 'JqzhozeUxjKYYAaTKvLWIbqBnIyBMzIPkkEcGKxJGhSyWOQs' 'HvZlzyCmOWNmPfddHeKiGQHBnZEglKlGmDfjXzPFilSEerRgkffE' 'mkwhyCHUPwZPpMXOfIPPIwOnvuTkQugRsVPAlyLPfCwbgDihQ' 'wznJtwASmzudlWMXynLsZbktwtdWXygfLiwCnLcYCtJovt' 'rOBuIGXZYKCZaElfbKsIvcxjbbZwOkLrOfTliAhHnssuCaGL' 'JNI' 'kKHj' '' 'END PGP PUBLIC KEY BLOCK
SonarSource/sonar-php,sonar-release' 'active' '1255022,
bmarvinb/software-engineer-interview-preparation,,
vanniktech/gradle-code-quality-tools-plugin,Build' 'active' '10836460' 'Publish Release' 'active' '10836558' 'Publish Snapshot' 'active' '10836559,
yopeso/Taylor,,
fimbullinter/wotan,,
wemake-services/flake8-eradicate,test' 'active' '2957908,
dodie/vim-fibo-indent,,
editorconfig-checker/editorconfig-checker,ci' 'active' '1493356,
palantir/gradle-baseline,,
wemake-services/dotenv-linter,depup' 'active' '3644017' 'dotenv' 'active' '38152' 'test' 'active' '1029412,
detekt/detekt-intellij-plugin,Pre Merge Checks' 'active' '962981,
life4/flakehell,,
EvgenyOrekhov/eslint-config-hardcore,CI' 'active' '1553019,
Gelio/tslint-react-hooks,,
jfmengels/elm-review,CI' 'active' '1452135,
posener/goreadme,.github/workflows/goaction.yml' 'active' '1134614' '.github/workflows/goreadme.yml' 'active' '972335' '.github/workflows/test.yml' 'active' '986382,
creyD/prettier_action,,
grosser/single_cov,CI' 'active' '17857846,
julianrubisch/attractor,Ruby Tests' 'active' '59010,
felipebz/zpa,,
fathyb/parcel-plugin-typescript,,
szpak/gradle-pitest-plugin,pages-build-deployment' 'active' '21736704,
cflint/CFLint,,
JetBrains/qodana-action,vsts-build-test' 'active' '20272651' 'actions-build-test' 'active' '20272652' 'Qodana' 'active' '20272653' 'release' 'active' '23993200' 'vsts-dev-releaser' 'active' '23993201' 'vsts-releaser' 'active' '23993202,
fluttercommunity/import_sorter,format' 'active' '1772756' 'contributors' 'active' '1984074' 'test' 'active' '3619884,
MartinThoma/flake8-simplify,Lint' 'active' '2649668' 'Unit Tests' 'active' '2649674,
uptake/pkgnet,Tests' 'active' '3465173' 'smoke tests' 'active' '2219327' 'pages-build-deployment' 'active' '16702946,
adamculp/php-code-quality,Create and publish Docker image/package' 'active' '15179029,
vigneshshanmugam/js-cpa,,
lemurheavy/coveralls-ruby,coveralls-ruby' 'active' '7958740,
MathieuBuisson/PSCodeHealth,,
codeclimate/platform,,
reviewpad/action,CIDeploy' 'active' '27823558' 'Reviewpad Action' 'active' '29526533,
spencermountain/unrequired,,
kitabisa/sonarqube-action,,If you discover a security issue please bring it to their attention right' 'away Kitabisacom take security seriously' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have information about a security issue or vulnerability in our public' 'source repositories please DDOO NNOOTT file a public issue  instead send your' 'report privately to our official channels according to security policy
codeclimate/codeclimate-duplication,,
wemake-services/docker-image-size-limit,disl' 'active' '800720' 'test' 'active' '1028805,
ehmicky/test-each,Build' 'active' '891190,
robatwilliams/decent-code,,
wemake-services/flake8-broken-line,test' 'active' '3262092,
nidi3/code-assert,CodeQL' 'disabled_inactivity' '5599039,
tomtom/checksyntax_vim,,
Tuurlijk/typo3scan,,
