author_repo,wf_contents,security_policy
bootstrap-ruby/bootstrap_form,Ruby' 'active' '4934725,
vintasoftware/django-react-boilerplate,deploy' 'active' '17496917' 'main' 'active' '17457131' 'nightly' 'active' '17496918,
karsonzhang/fastadmin,,
fuce1314/Springboot_v2,,
deadc0de6/dotdrop,Release to aur' 'active' '3181860' 'CodeQL' 'active' '34005539' 'Release to Homebrew' 'active' '27554715' 'Release to PyPI' 'active' '3174547' 'Release to Snapcraft' 'active' '3174548' 'tests' 'active' '3386559,
arnabwahid/wordpress-bootstrap,,
coreui/coreui-free-angular-admin-template,Build Check' 'active' '30178359' 'Mark stale issues and pull requests' 'active' '24831660,
ngx-rocket/generator-ngx-rocket,release' 'active' '870669,
flatlogic/react-dashboard,,
pratikborsadiya/vali-admin,,
Vishal-raj-1/Awesome-JavaScript-Projects,Auto_Response_on_PR_Merge' 'active' '8738142' 'Greetings' 'active' '8494654' 'Labeling new issue' 'active' '6678866' '.github/workflows/pr-labeler.yml' 'active' '9623469' 'pages-build-deployment' 'active' '17105709,
StartBootstrap/startbootstrap-landing-page,pages-build-deployment' 'active' '22459162,
