author_repo,wf_contents,security_policy
Brandawg93/homebridge-nest-cam,Publish' 'active' '862618' 'Close stale issues' 'active' '1120814' 'build' 'active' '1210295' 'CodeQL' 'active' '2386743' 'Labeler' 'active' '2386844,
bwp91/homebridge-platform-wemo,CodeQL' 'active' '2271316' 'Build' 'active' '3617464' '.github/workflows/label-commenter.yml' 'active' '3969852,
Supereg/homebridge-http-switch,Node-CI' 'active' '410446,
seydx/camera.ui,,
thkl/homebridge-homematic,,
vojtamolda/homebridge-bluetooth,,
phodal/smart-home,,
gismo141/homebridge-server,,
nVuln/homebridge-lg-thinq,Build and Lint' 'active' '8312344,
mikeroyal/Raspberry-Pi-Guide,,
simont77/fakegato-history,,
stfnhmplr/homebridge-synology,Build and Lint' 'active' '6961258,
grover/homebridge-dacp,,
OpenWonderLabs/homebridge-switchbot,Stale workflow' 'active' '11746001' 'CodeQL' 'active' '13717291' 'AutoDependabot' 'active' '23982191' 'Node-CI Beta' 'active' '35493618' 'Node Build' 'active' '35493619' 'Release Drafter' 'active' '35493620' 'Labeler' 'active' '35499107' 'Node Release' 'active' '37202694,SSuuppppoorrtteedd VVeerrssiioonnss' 'Use this section to tell people about which versions of your project are' 'currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' '  ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Use this section to tell people how to report a vulnerability' 'Tell them where to go how often they can expect to get an update on a reported' 'vulnerability what to expect if the vulnerability is accepted or declined' 'etc
arendruni/homebridge-pihole,Main' 'active' '910553' 'Publish' 'active' '917867,
ztalbot2000/homebridge-cmd4,pages-build-deployment' 'active' '17141688,
bwp91/homebridge-meross,CodeQL' 'active' '4376693' 'Build' 'active' '11601701,
