author_repo,wf_contents,security_policy
apache/cxf,Build' 'active' '6199514' 'CodeQL' 'active' '2862629,SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' ' x ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'For information on how to report a new security problem please see here Our' 'existing security advisories are published here
sirixdb/sirix,Java CI' 'active' '195434' 'Java CI with Gradle' 'active' '5706062' 'Sonarqube' 'active' '14775095' 'pages-build-deployment' 'active' '16459454,
JayXon/Leanify,CI' 'active' '6632119,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report security vulnerabilities to jayxongmailcom
payloadbox/xxe-injection-payload-list,,
HITGIF/TextFieldBoxes,,
estk/log4rs,CI' 'active' '461412,
apache/ofbiz,,This is a project of the Apache Software Foundation and follows the ASF' 'vulnerability handling process' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a new vulnerability you have discovered please follow the ASF' 'vulnerability reporting process
fsprojects/FSharp.Data,Build and Test PR' 'active' '5744232' 'Build and Test and Publish (release)' 'active' '5744233' 'pages-build-deployment' 'active' '17202335,
GoodieBag/Pinview,,
fabiocaccamo/python-benedict,CodeQL' 'active' '14176978' 'Create release' 'active' '16765856' 'Test package' 'active' '16765857' 'Pre-commit auto-update' 'active' '37456403,SSuuppppoorrtteedd VVeerrssiioonnss' 'Keep this library updated to the latest version' 'VVeerrssiioonn SSuuppppoorrtteedd' 'latest  ' 'oldest  ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Open an issue
qicosmos/iguana,Clang Format Diff' 'active' '40995017' 'Ubuntu (clang)' 'active' '40996727' 'Ubuntu (gcc)' 'active' '40996514' 'Ubuntu 20.04 (clang)' 'active' '42332997' 'macOS Monterey 12' 'active' '40996804' 'Windows Server 2022' 'active' '40996814,
CoreOffice/CoreXLSX,Documentation' 'active' '2565263' 'Test' 'active' '4147151' 'pages-build-deployment' 'active' '21942098,
x-stream/xstream,CI with Maven' 'active' '44373437,SSuuppppoorrtteedd VVeerrssiioonnss' 'The x version is actively maintained' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' '  ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have identified a security issue ask on the XStream mailing list for' 'access to the XStream Security list and you will receive an invitation Send a' 'security report there with details to reproduce the problem with the latest' 'XStream version' 'Note that XStream cares about security issues with XStream itself or in' 'combination with the Java runtime but not with rd party libraries It is in' 'the resposibility of each developer who brings those libraries together to' 'setup the XStream Security Framework properly
rocketshipapps/adblockfast,,
CoreOffice/XMLCoder,Documentation' 'active' '2570465' 'CI' 'active' '830223' 'pages-build-deployment' 'active' '21942078,
georgemandis/jekyll-rss-feeds,,
Adrianotiger/desktopPet,pages-build-deployment' 'active' '19258687,
miku/zek,,
ZacharyPatten/Towel,Towel Build' 'active' '189349' 'Continuous Integration' 'active' '10936864' 'pages-build-deployment' 'active' '17513594' 'Deployment' 'active' '32040959' 'GitHub Pages' 'active' '32040960,
Cinchoo/ChoETL,pages-build-deployment' 'active' '16510251,
BaseXdb/basex,pages-build-deployment' 'active' '16422590,
d2-projects/folder-explorer,Send message on star' 'active' '15323,
stchris/untangle,build' 'active' '29323090' 'CodeQL' 'active' '44461103,
WikiTeam/wikiteam,,
sibprogrammer/xq,build' 'active' '15248245' 'release' 'active' '43499485,
rapid7/recog,CI' 'active' '4938259' 'Verify' 'active' '13407909,Thanks for your interest in making Recog more secure If you feel that you have' 'found a security issue involving Metasploit Meterpreter Recog or any other' 'Rapid open source project you are welcome to let us know in the way thats' 'most comfortable for you' 'VViiaa ZZeennDDeesskk' 'You can click on the big blue button at Rapids Vulnerability Disclosure page' 'which will get you to our general vulnerability reporting system While this' 'does require a free ZenDesk account to use youll get regular updates on' 'your issue as our software support teams work through it As it happens that' 'page also will tell you what to expect when it comes to reporting vulns how' 'fast well fix and respond and all the rest so its a pretty good read' 'regardless' 'VViiaa eemmaaiill' 'If youre more of a traditionalist you can email your finding to' 'securityrapidcom If you like you can use our PGP key to encrypt your' 'messages but we certainly dont mind cleartext reports over email' 'NNOOTT vviiaa GGiittHHuubb IIssssuueess' 'Please dont Disclosing security vulnerabilities to public bug trackers is' 'kind of mean even when its wellintentioned since you end up dropping day' 'on pretty much everyone right out of the gate Wed prefer you didnt
benibela/xidel,CD' 'active' '25678668,
jf-tech/omniparser,CI' 'active' '2219102,
antchfx/xpath,,
Valloric/MatchTagAlways,,
ElliottLandsborough/dog-ceo-api,,
visgl/loaders.gl,test' 'active' '3226419' 'pages-build-deployment' 'active' '16854322,
